light_path,light_file,device_id,target,panel,filter_raw,filter_canonical,exposure_s,bin,image_size,temp_c,bias_master,bias_status,bias_match_reason,dark_master,dark_status,dark_match_reason,flat_master,flat_status,flat_match_reason,resolved,ambiguity
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250705@074633-600S-Blue.fts,NGC55_T3_flying_dutchman-20250705@074633-600S-Blue.fts,T3,NGC55,,Blue,BLUE,600.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=BLUE -> masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250705@075716-1200S-H-alpha.fts,NGC55_T3_flying_dutchman-20250705@075716-1200S-H-alpha.fts,T3,NGC55,,H-alpha,HA,1200.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=HA -> masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250705@084808-1200S-H-alpha.fts,NGC55_T3_flying_dutchman-20250705@084808-1200S-H-alpha.fts,T3,NGC55,,H-alpha,HA,1200.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=HA -> masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250705@091107-1200S-Oiii.fts,NGC55_T3_flying_dutchman-20250705@091107-1200S-Oiii.fts,T3,NGC55,,Oiii,OIII,1200.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Oiii_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=OIII -> masterFlat_BIN-1_4096x4096_FILTER-Oiii_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250706@082201-600S-Lum.fts,NGC55_T3_flying_dutchman-20250706@082201-600S-Lum.fts,T3,NGC55,,Lum,LUM,600.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Lum_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=LUM -> masterFlat_BIN-1_4096x4096_FILTER-Lum_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250706@083408-1200S-H-alpha.fts,NGC55_T3_flying_dutchman-20250706@083408-1200S-H-alpha.fts,T3,NGC55,,H-alpha,HA,1200.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=HA -> masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250706@085459-1200S-H-alpha.fts,NGC55_T3_flying_dutchman-20250706@085459-1200S-H-alpha.fts,T3,NGC55,,H-alpha,HA,1200.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=HA -> masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250706@091624-1200S-Oiii.fts,NGC55_T3_flying_dutchman-20250706@091624-1200S-Oiii.fts,T3,NGC55,,Oiii,OIII,1200.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Oiii_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=OIII -> masterFlat_BIN-1_4096x4096_FILTER-Oiii_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250706@093711-600S-Lum.fts,NGC55_T3_flying_dutchman-20250706@093711-600S-Lum.fts,T3,NGC55,,Lum,LUM,600.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Lum_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=LUM -> masterFlat_BIN-1_4096x4096_FILTER-Lum_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250829@042852-600S-Lum.fts,NGC55_T3_flying_dutchman-20250829@042852-600S-Lum.fts,T3,NGC55,,Lum,LUM,600.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Lum_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=LUM -> masterFlat_BIN-1_4096x4096_FILTER-Lum_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250829@044317-600S-Red.fts,NGC55_T3_flying_dutchman-20250829@044317-600S-Red.fts,T3,NGC55,,Red,RED,600.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=RED -> masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250829@045741-600S-Green.fts,NGC55_T3_flying_dutchman-20250829@045741-600S-Green.fts,T3,NGC55,,Green,GREEN,600.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Green_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=GREEN -> masterFlat_BIN-1_4096x4096_FILTER-Green_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250829@051221-600S-Blue.fts,NGC55_T3_flying_dutchman-20250829@051221-600S-Blue.fts,T3,NGC55,,Blue,BLUE,600.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=BLUE -> masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250829@052652-1200S-H-alpha.fts,NGC55_T3_flying_dutchman-20250829@052652-1200S-H-alpha.fts,T3,NGC55,,H-alpha,HA,1200.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=HA -> masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250915@015926-600S-Red.fts,NGC55_T3_flying_dutchman-20250915@015926-600S-Red.fts,T3,NGC55,,Red,RED,600.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=RED -> masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250915@021008-600S-Green.fts,NGC55_T3_flying_dutchman-20250915@021008-600S-Green.fts,T3,NGC55,,Green,GREEN,600.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Green_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=GREEN -> masterFlat_BIN-1_4096x4096_FILTER-Green_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250915@022051-600S-Blue.fts,NGC55_T3_flying_dutchman-20250915@022051-600S-Blue.fts,T3,NGC55,,Blue,BLUE,600.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=BLUE -> masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250915@023133-1200S-H-alpha.fts,NGC55_T3_flying_dutchman-20250915@023133-1200S-H-alpha.fts,T3,NGC55,,H-alpha,HA,1200.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=HA -> masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250915@025221-1200S-Oiii.fts,NGC55_T3_flying_dutchman-20250915@025221-1200S-Oiii.fts,T3,NGC55,,Oiii,OIII,1200.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Oiii_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=OIII -> masterFlat_BIN-1_4096x4096_FILTER-Oiii_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250915@032400-600S-Lum.fts,NGC55_T3_flying_dutchman-20250915@032400-600S-Lum.fts,T3,NGC55,,Lum,LUM,600.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Lum_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=LUM -> masterFlat_BIN-1_4096x4096_FILTER-Lum_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250915@033540-600S-Red.fts,NGC55_T3_flying_dutchman-20250915@033540-600S-Red.fts,T3,NGC55,,Red,RED,600.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=RED -> masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250915@034622-600S-Green.fts,NGC55_T3_flying_dutchman-20250915@034622-600S-Green.fts,T3,NGC55,,Green,GREEN,600.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Green_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=GREEN -> masterFlat_BIN-1_4096x4096_FILTER-Green_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250915@035704-600S-Blue.fts,NGC55_T3_flying_dutchman-20250915@035704-600S-Blue.fts,T3,NGC55,,Blue,BLUE,600.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=BLUE -> masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250915@040802-1200S-H-alpha.fts,NGC55_T3_flying_dutchman-20250915@040802-1200S-H-alpha.fts,T3,NGC55,,H-alpha,HA,1200.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=HA -> masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250915@042902-1200S-Oiii.fts,NGC55_T3_flying_dutchman-20250915@042902-1200S-Oiii.fts,T3,NGC55,,Oiii,OIII,1200.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Oiii_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=OIII -> masterFlat_BIN-1_4096x4096_FILTER-Oiii_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250915@045701-1200S-H-alpha.fts,NGC55_T3_flying_dutchman-20250915@045701-1200S-H-alpha.fts,T3,NGC55,,H-alpha,HA,1200.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=HA -> masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250915@051844-1200S-Oiii.fts,NGC55_T3_flying_dutchman-20250915@051844-1200S-Oiii.fts,T3,NGC55,,Oiii,OIII,1200.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Oiii_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=OIII -> masterFlat_BIN-1_4096x4096_FILTER-Oiii_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250915@060428-600S-Blue.fts,NGC55_T3_flying_dutchman-20250915@060428-600S-Blue.fts,T3,NGC55,,Blue,BLUE,600.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=BLUE -> masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20250915@061511-600S-Lum.fts,NGC55_T3_flying_dutchman-20250915@061511-600S-Lum.fts,T3,NGC55,,Lum,LUM,600.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Lum_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=LUM -> masterFlat_BIN-1_4096x4096_FILTER-Lum_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20251013@001806-600S-Lum.fts,NGC55_T3_flying_dutchman-20251013@001806-600S-Lum.fts,T3,NGC55,,Lum,LUM,600.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Lum_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=LUM -> masterFlat_BIN-1_4096x4096_FILTER-Lum_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20251013@002951-600S-Red.fts,NGC55_T3_flying_dutchman-20251013@002951-600S-Red.fts,T3,NGC55,,Red,RED,600.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=RED -> masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,YES,NONE
testdata/NGC55_T3_flying_dutchman/lights/NGC55_T3_flying_dutchman-20251013@004053-600S-Green.fts,NGC55_T3_flying_dutchman-20251013@004053-600S-Green.fts,T3,NGC55,,Green,GREEN,600.0,1,4096x4096,-20.0,testdata\T3 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T3 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T3 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T3 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Green_mono.xisf,unique,device=T3 bin=1 size=4096x4096 filter=GREEN -> masterFlat_BIN-1_4096x4096_FILTER-Green_mono.xisf,YES,NONE
